Hash Size,Image Shape,Image Type,KNN Type,Neighbours,Accuracy,Fit Time,Average Query Time
16,"(28, 80)",blackwhite/full_image,hamming,50,0.49074,0.6940000057220459,0.000360479998588562
16,"(28, 80)",blackwhite/full_image,euclidean,100,0.49858,0.7330000400543213,0.00011849999904632568
16,"(28, 80)",blackwhite/full_image,hamming,100,0.49968,0.6780002117156982,0.00035717999935150146
16,"(28, 80)",blackwhite/full_image,euclidean,250,0.52858,0.6540000438690186,0.00015723999977111815
16,"(28, 80)",blackwhite/full_image,hamming,250,0.52844,0.681999921798706,0.0003983600044250488
16,"(28, 80)",grayscale/string_image,euclidean,1,0.5326,0.6600000858306885,6.26200008392334e-05
16,"(28, 80)",grayscale/string_image,hamming,1,0.5326,0.5759999752044678,0.00022657999992370606
16,"(28, 80)",grayscale/string_image,euclidean,4,0.49552,0.5369999408721924,6.532000064849854e-05
16,"(28, 80)",grayscale/string_image,hamming,4,0.49548,0.6009998321533203,0.00024778000354766847
16,"(28, 80)",grayscale/string_image,euclidean,20,0.52344,0.6670000553131104,7.248000144958496e-05
16,"(28, 80)",grayscale/string_image,hamming,20,0.52342,0.5369999408721924,0.0002471600008010864
16,"(28, 80)",grayscale/string_image,euclidean,50,0.54478,0.5819997787475586,7.218000411987305e-05
16,"(28, 80)",grayscale/string_image,hamming,50,0.54484,0.5789999961853027,0.0002498400020599365
16,"(28, 80)",grayscale/string_image,euclidean,100,0.55524,0.6119999885559082,9.925999641418457e-05
16,"(28, 80)",grayscale/string_image,hamming,100,0.5553,0.5210001468658447,0.0002875600004196167
16,"(28, 80)",grayscale/string_image,euclidean,250,0.56238,0.6449999809265137,0.0001532599973678589
16,"(28, 80)",grayscale/string_image,hamming,250,0.56244,0.7660000324249268,0.0003373799991607666
16,"(35, 32)",blackwhite/string_image,euclidean,1,0.50944,0.09799981117248535,6.4600038528442386e-06
16,"(35, 32)",blackwhite/string_image,hamming,1,0.50932,0.0690000057220459,0.0003985200023651123
16,"(35, 32)",blackwhite/string_image,euclidean,4,0.49362,0.09299993515014648,7.560000419616699e-06
16,"(35, 32)",blackwhite/string_image,hamming,4,0.49378,0.07399988174438477,0.0003701399993896484
16,"(35, 32)",blackwhite/string_image,euclidean,20,0.52498,0.10500001907348633,1.2680001258850097e-05
16,"(35, 32)",blackwhite/string_image,hamming,20,0.52524,0.06399989128112793,0.00038883999824523927
16,"(35, 32)",blackwhite/string_image,euclidean,50,0.53864,0.10100007057189941,1.559999942779541e-05
16,"(35, 32)",blackwhite/string_image,hamming,50,0.5413,0.0710000991821289,0.0003976800012588501
16,"(35, 32)",blackwhite/string_image,euclidean,100,0.54766,0.07899999618530273,2.808000087738037e-05
16,"(35, 32)",blackwhite/string_image,hamming,100,0.54986,0.06300020217895508,0.0004611799955368042
16,"(35, 32)",blackwhite/string_image,euclidean,250,0.55506,0.09900021553039551,6.507999897003174e-05
16,"(35, 32)",blackwhite/string_image,hamming,250,0.55442,0.06599998474121094,0.0005238400030136109
16,"(35, 32)",color/string_image/not_smooth,euclidean,1,0.56492,1.7639999389648438,0.0004533799982070923
16,"(35, 32)",color/string_image/not_smooth,hamming,1,0.56492,1.6400001049041748,0.0006338800001144409
16,"(35, 32)",color/string_image/not_smooth,euclidean,4,0.56494,1.6530001163482666,0.0004468400001525879
16,"(35, 32)",color/string_image/not_smooth,hamming,4,0.56496,1.7009999752044678,0.0005445599985122681
16,"(35, 32)",color/string_image/not_smooth,euclidean,20,0.56498,1.8870000839233398,0.0004371999979019165
16,"(35, 32)",color/string_image/not_smooth,hamming,20,0.56498,1.7379999160766602,0.0005573800039291382
16,"(35, 32)",color/string_image/not_smooth,euclidean,50,0.56498,1.819000005722046,0.000512480001449585
16,"(35, 32)",color/string_image/not_smooth,hamming,50,0.56498,1.9820001125335693,0.0006572199964523316
16,"(35, 32)",color/string_image/not_smooth,euclidean,100,0.56498,1.8320000171661377,0.0005350600004196167
16,"(35, 32)",color/string_image/not_smooth,hamming,100,0.56498,1.9779999256134033,0.0006372200012207031
16,"(35, 32)",color/string_image/not_smooth,euclidean,250,0.56498,1.9859998226165771,0.0005764200019836425
16,"(35, 32)",color/string_image/not_smooth,hamming,250,0.56498,2.0920000076293945,0.0006615000009536743
16,"(35, 32)",color/full_image/not_smooth,euclidean,1,0.54704,1.065000057220459,0.00021230000019073486
16,"(35, 32)",color/full_image/not_smooth,hamming,1,0.54726,1.0469999313354492,0.0003588400030136108
16,"(35, 32)",color/full_image/not_smooth,euclidean,4,0.52496,1.1630001068115234,0.0002262399959564209
16,"(35, 32)",color/full_image/not_smooth,hamming,4,0.52508,1.0529999732971191,0.00035839999675750734
16,"(35, 32)",color/full_image/not_smooth,euclidean,20,0.5499,1.1730000972747803,0.00023570000171661376
16,"(35, 32)",color/full_image/not_smooth,hamming,20,0.55008,1.0600001811981201,0.0004197799968719482
16,"(35, 32)",color/full_image/not_smooth,euclidean,50,0.55552,1.2049999237060547,0.00026360000133514403
16,"(35, 32)",color/full_image/not_smooth,hamming,50,0.5554,1.1440000534057617,0.0004242599964141846
16,"(35, 32)",color/full_image/not_smooth,euclidean,100,0.475,1.2039999961853027,0.00029235999584197996
16,"(35, 32)",color/full_image/not_smooth,hamming,100,0.47468,1.319000005722046,0.0004411999988555908
16,"(35, 32)",color/full_image/not_smooth,euclidean,250,0.56424,1.3659999370574951,0.0003456599998474121
16,"(35, 32)",color/full_image/not_smooth,hamming,250,0.56428,1.1309998035430908,0.0005175600004196167
16,"(35, 32)",grayscale/full_image,euclidean,1,0.5512,0.942000150680542,0.0002546199989318848
16,"(35, 32)",grayscale/full_image,hamming,1,0.55122,1.2339999675750732,0.0004117400026321411
16,"(35, 32)",grayscale/full_image,euclidean,4,0.55086,1.0269999504089355,0.0002620599985122681
16,"(35, 32)",grayscale/full_image,hamming,4,0.55086,1.0199999809265137,0.00042794000148773195
16,"(35, 32)",grayscale/full_image,euclidean,20,0.56242,0.9930000305175781,0.00025673999786376956
16,"(35, 32)",grayscale/full_image,hamming,20,0.56256,0.9939999580383301,0.00041389999866485596
16,"(35, 32)",grayscale/full_image,euclidean,50,0.565,1.0570001602172852,0.00026104000091552735
16,"(35, 32)",grayscale/full_image,hamming,50,0.56502,1.0360000133514404,0.0004321999979019165
16,"(35, 32)",grayscale/full_image,euclidean,100,0.56492,1.055999994277954,0.0002756599998474121
16,"(35, 32)",grayscale/full_image,hamming,100,0.56498,0.9669997692108154,0.0004297600030899048
16,"(35, 32)",grayscale/full_image,euclidean,250,0.56488,0.9830000400543213,0.00032415999889373777
16,"(35, 32)",grayscale/full_image,hamming,250,0.56498,1.0460000038146973,0.00047932000160217286
16,"(35, 32)",blackwhite/full_image,euclidean,1,0.54294,0.557999849319458,9.318000316619873e-05
16,"(35, 32)",blackwhite/full_image,hamming,1,0.54298,0.5679998397827148,0.0003194200038909912
16,"(35, 32)",blackwhite/full_image,euclidean,4,0.5301,0.5509998798370361,8.797999858856201e-05
16,"(35, 32)",blackwhite/full_image,hamming,4,0.53014,0.5439999103546143,0.0003048200035095215
16,"(35, 32)",blackwhite/full_image,euclidean,20,0.54766,0.5390000343322754,9.668000221252441e-05
16,"(35, 32)",blackwhite/full_image,hamming,20,0.54722,0.5580000877380371,0.00033233999729156494
16,"(35, 32)",blackwhite/full_image,euclidean,50,0.55242,0.5929999351501465,9.914000034332276e-05
16,"(35, 32)",blackwhite/full_image,hamming,50,0.55216,0.5409998893737793,0.00032657999992370603
16,"(35, 32)",blackwhite/full_image,euclidean,100,0.5633,0.6099998950958252,0.00011224000453948975
16,"(35, 32)",blackwhite/full_image,hamming,100,0.56344,0.5460000038146973,0.0003528599977493286
16,"(35, 32)",blackwhite/full_image,euclidean,250,0.56458,0.5959999561309814,0.0001484600019454956
16,"(35, 32)",blackwhite/full_image,hamming,250,0.56466,0.5429999828338623,0.00038211999893188474
16,"(35, 32)",grayscale/string_image,euclidean,1,0.50488,0.6119999885559082,7.71999979019165e-05
16,"(35, 32)",grayscale/string_image,hamming,1,0.50486,0.5879998207092285,0.00022802000045776368
16,"(35, 32)",grayscale/string_image,euclidean,4,0.498,0.6110000610351562,8.610000133514404e-05
16,"(35, 32)",grayscale/string_image,hamming,4,0.498,0.6109998226165771,0.0002861400032043457
16,"(35, 32)",grayscale/string_image,euclidean,20,0.52958,0.6429998874664307,9.78600025177002e-05
16,"(35, 32)",grayscale/string_image,hamming,20,0.5295,0.6349999904632568,0.00028752000331878664
16,"(35, 32)",grayscale/string_image,euclidean,50,0.5599,0.7390000820159912,9.769999980926514e-05
16,"(35, 32)",grayscale/string_image,hamming,50,0.55986,0.6349999904632568,0.0002941599988937378
16,"(35, 32)",grayscale/string_image,euclidean,100,0.55982,0.5850000381469727,0.00011333999633789063
16,"(35, 32)",grayscale/string_image,hamming,100,0.55982,0.6519999504089355,0.0003251800012588501
16,"(35, 32)",grayscale/string_image,euclidean,250,0.56288,0.6549999713897705,0.00015455999851226806
16,"(35, 32)",grayscale/string_image,hamming,250,0.56288,0.6459999084472656,0.00035611999988555907
16,"(40, 28)",blackwhite/string_image,euclidean,1,0.5162,0.13400006294250488,8.940000534057616e-06
16,"(40, 28)",blackwhite/string_image,hamming,1,0.5158,0.1100001335144043,0.0003921399974822998
16,"(40, 28)",blackwhite/string_image,euclidean,4,0.4998,0.127000093460083,8.179998397827148e-06
16,"(40, 28)",blackwhite/string_image,hamming,4,0.4996,0.08100008964538574,0.0003891399955749512
16,"(40, 28)",blackwhite/string_image,euclidean,20,0.52362,0.1400001049041748,1.0960001945495606e-05
16,"(40, 28)",blackwhite/string_image,hamming,20,0.52488,0.09200000762939453,0.00040826000213623045
16,"(40, 28)",blackwhite/string_image,euclidean,50,0.54506,0.14899992942810059,1.748000144958496e-05
16,"(40, 28)",blackwhite/string_image,hamming,50,0.5453,0.09999990463256836,0.0004482000017166138
16,"(40, 28)",blackwhite/string_image,euclidean,100,0.55324,0.13400006294250488,2.875999927520752e-05
16,"(40, 28)",blackwhite/string_image,hamming,100,0.5541,0.08700013160705566,0.0005165199995040893
16,"(40, 28)",blackwhite/string_image,euclidean,250,0.55432,0.13500022888183594,7.179999828338623e-05
16,"(40, 28)",blackwhite/string_image,hamming,250,0.56022,0.08999991416931152,0.0005748600006103516
16,"(40, 28)",color/string_image/not_smooth,euclidean,1,0.56498,1.9860000610351562,0.0005409800004959106
16,"(40, 28)",color/string_image/not_smooth,hamming,1,0.56498,1.942000150680542,0.0006428399991989136
16,"(40, 28)",color/string_image/not_smooth,euclidean,4,0.56498,2.059999942779541,0.0005383799982070923
16,"(40, 28)",color/string_image/not_smooth,hamming,4,0.56498,1.8859999179840088,0.0006319000005722046
16,"(40, 28)",color/string_image/not_smooth,euclidean,20,0.43514,1.8910000324249268,0.0005243400001525879
16,"(40, 28)",color/string_image/not_smooth,hamming,20,0.43514,2.0400002002716064,0.0006251999998092651
16,"(40, 28)",color/string_image/not_smooth,euclidean,50,0.56498,1.9649999141693115,0.0005333400011062622
16,"(40, 28)",color/string_image/not_smooth,hamming,50,0.56498,1.8869998455047607,0.0006594200038909912
16,"(40, 28)",color/string_image/not_smooth,euclidean,100,0.56498,1.8989999294281006,0.0005376999998092651
16,"(40, 28)",color/string_image/not_smooth,hamming,100,0.56498,1.944000005722046,0.0006332600021362305
16,"(40, 28)",color/string_image/not_smooth,euclidean,250,0.56498,1.9490001201629639,0.0005651599979400635
16,"(40, 28)",color/string_image/not_smooth,hamming,250,0.56498,1.8819999694824219,0.000663600001335144
16,"(40, 28)",color/full_image/not_smooth,euclidean,1,0.54832,1.4489998817443848,0.0002339400005340576
16,"(40, 28)",color/full_image/not_smooth,hamming,1,0.5483,1.626999855041504,0.0003875800037384033
16,"(40, 28)",color/full_image/not_smooth,euclidean,4,0.54624,1.4090001583099365,0.0002369000005722046
16,"(40, 28)",color/full_image/not_smooth,hamming,4,0.54616,1.3240001201629639,0.00039038000106811523
16,"(40, 28)",color/full_image/not_smooth,euclidean,20,0.5484,1.4820001125335693,0.00023570000171661376
16,"(40, 28)",color/full_image/not_smooth,hamming,20,0.54832,1.442000150680542,0.00040835999965667727
16,"(40, 28)",color/full_image/not_smooth,euclidean,50,0.46466,1.4470000267028809,0.0002467199993133545
16,"(40, 28)",color/full_image/not_smooth,hamming,50,0.46476,1.4879999160766602,0.0004125
16,"(40, 28)",color/full_image/not_smooth,euclidean,100,0.4614,1.4160001277923584,0.0002542999982833862
16,"(40, 28)",color/full_image/not_smooth,hamming,100,0.46172,1.4049999713897705,0.0004411800003051758
16,"(40, 28)",color/full_image/not_smooth,euclidean,250,0.56446,1.4110000133514404,0.0003028800010681152
16,"(40, 28)",color/full_image/not_smooth,hamming,250,0.56408,1.503000020980835,0.0004856799983978271
16,"(40, 28)",grayscale/full_image,euclidean,1,0.56314,1.4720001220703125,0.000363919997215271
16,"(40, 28)",grayscale/full_image,hamming,1,0.56316,1.3859999179840088,0.0004395600032806397
16,"(40, 28)",grayscale/full_image,euclidean,4,0.55616,1.5199999809265137,0.0003501399993896484
16,"(40, 28)",grayscale/full_image,hamming,4,0.55612,1.3890001773834229,0.0004556199979782104
16,"(40, 28)",grayscale/full_image,euclidean,20,0.55754,1.5169999599456787,0.00035628000259399414
16,"(40, 28)",grayscale/full_image,hamming,20,0.55762,1.4759998321533203,0.00043916000366210937
16,"(40, 28)",grayscale/full_image,euclidean,50,0.55764,1.498999834060669,0.00036700000286102297
16,"(40, 28)",grayscale/full_image,hamming,50,0.55752,1.4739999771118164,0.00043319999694824216
16,"(40, 28)",grayscale/full_image,euclidean,100,0.56498,1.50600004196167,0.00035848000049591066
16,"(40, 28)",grayscale/full_image,hamming,100,0.56498,1.4560000896453857,0.0004877400016784668
16,"(40, 28)",grayscale/full_image,euclidean,250,0.56498,1.5520000457763672,0.0003996199989318848
16,"(40, 28)",grayscale/full_image,hamming,250,0.56498,1.4239997863769531,0.0005344000005722046
16,"(40, 28)",blackwhite/full_image,euclidean,1,0.54722,1.1119999885559082,0.0001943600034713745
16,"(40, 28)",blackwhite/full_image,hamming,1,0.54724,1.002000093460083,0.0003152399969100952
16,"(40, 28)",blackwhite/full_image,euclidean,4,0.54686,1.0349998474121094,0.00023544000148773193
16,"(40, 28)",blackwhite/full_image,hamming,4,0.54692,0.9609999656677246,0.0004142199993133545
16,"(40, 28)",blackwhite/full_image,euclidean,20,0.4572,1.0299999713897705,0.0002525600004196167
16,"(40, 28)",blackwhite/full_image,hamming,20,0.45696,1.060999870300293,0.0004111199998855591
16,"(40, 28)",blackwhite/full_image,euclidean,50,0.48418,1.060999870300293,0.0002451000022888184
16,"(40, 28)",blackwhite/full_image,hamming,50,0.48436,1.0360000133514404,0.000431560001373291
16,"(40, 28)",blackwhite/full_image,euclidean,100,0.48446,1.0230000019073486,0.00026432000160217284
16,"(40, 28)",blackwhite/full_image,hamming,100,0.48456,1.0529999732971191,0.00043894000053405763
16,"(40, 28)",blackwhite/full_image,euclidean,250,0.56502,0.9890000820159912,0.0003134000015258789
16,"(40, 28)",blackwhite/full_image,hamming,250,0.56498,1.003999948501587,0.0004816599988937378
16,"(40, 28)",grayscale/string_image,euclidean,1,0.50088,0.7369999885559082,8.711999893188476e-05
16,"(40, 28)",grayscale/string_image,hamming,1,0.5009,0.6689999103546143,0.0002778599977493286
16,"(40, 28)",grayscale/string_image,euclidean,4,0.49982,0.6979999542236328,8.822000026702881e-05
16,"(40, 28)",grayscale/string_image,hamming,4,0.49984,0.6540000438690186,0.0002903399991989136
16,"(40, 28)",grayscale/string_image,euclidean,20,0.4842,0.6749999523162842,9.101999759674072e-05
16,"(40, 28)",grayscale/string_image,hamming,20,0.48414,0.679999828338623,0.0002993000030517578
16,"(40, 28)",grayscale/string_image,euclidean,50,0.53256,0.6510000228881836,8.845999717712402e-05
16,"(40, 28)",grayscale/string_image,hamming,50,0.53276,0.5690000057220459,0.00028782000064849855
16,"(40, 28)",grayscale/string_image,euclidean,100,0.52858,0.6719999313354492,0.00010826000213623047
16,"(40, 28)",grayscale/string_image,hamming,100,0.52852,0.6470000743865967,0.00030415999889373777
16,"(40, 28)",grayscale/string_image,euclidean,250,0.54666,0.681999921798706,0.00014889999866485597
16,"(40, 28)",grayscale/string_image,hamming,250,0.54666,0.625,0.00036622000217437743
32,"(28, 80)",blackwhite/string_image,euclidean,1,0.5107,0.05500006675720215,1.0539999008178711e-05
32,"(28, 80)",blackwhite/string_image,hamming,1,0.51054,0.023999929428100586,0.0011558800029754638
32,"(28, 80)",blackwhite/string_image,euclidean,4,0.49174,0.05200004577636719,1.3660001754760741e-05
32,"(28, 80)",blackwhite/string_image,hamming,4,0.49284,0.026999950408935547,0.0011467199993133545
32,"(28, 80)",blackwhite/string_image,euclidean,20,0.522,0.06699991226196289,3.182000160217285e-05
32,"(28, 80)",blackwhite/string_image,hamming,20,0.5272,0.02200007438659668,0.0011619399976730348
32,"(28, 80)",blackwhite/string_image,euclidean,50,0.53934,0.057000160217285156,4.776000022888184e-05
32,"(28, 80)",blackwhite/string_image,hamming,50,0.54452,0.032000064849853516,0.001185279998779297
32,"(28, 80)",blackwhite/string_image,euclidean,100,0.552,0.05200004577636719,7.308000087738037e-05
32,"(28, 80)",blackwhite/string_image,hamming,100,0.5565,0.026999950408935547,0.0011969799995422362
32,"(28, 80)",blackwhite/string_image,euclidean,250,0.56164,0.0709998607635498,0.0001529800033569336
32,"(28, 80)",blackwhite/string_image,hamming,250,0.56366,0.0279998779296875,0.0012279200029373168
32,"(28, 80)",color/string_image/not_smooth,euclidean,1,0.47122,1.9689998626708984,0.0003093800020217895
32,"(28, 80)",color/string_image/not_smooth,hamming,1,0.47122,1.9200000762939453,0.00031485999584197997
32,"(28, 80)",color/string_image/not_smooth,euclidean,4,0.46226,1.939000129699707,0.000301899995803833
32,"(28, 80)",color/string_image/not_smooth,hamming,4,0.4623,1.9259998798370361,0.00032038000106811526
32,"(28, 80)",color/string_image/not_smooth,euclidean,20,0.55606,2.0429999828338623,0.0003104200029373169
32,"(28, 80)",color/string_image/not_smooth,hamming,20,0.55596,1.8939998149871826,0.00032079999923706053
32,"(28, 80)",color/string_image/not_smooth,euclidean,50,0.56484,1.9490001201629639,0.0002987400007247925
32,"(28, 80)",color/string_image/not_smooth,hamming,50,0.56482,1.9110000133514404,0.00033305999755859375
32,"(28, 80)",color/string_image/not_smooth,euclidean,100,0.56498,1.9260001182556152,0.00031053999900817873
32,"(28, 80)",color/string_image/not_smooth,hamming,100,0.56482,2.013000011444092,0.0003279200029373169
32,"(28, 80)",color/string_image/not_smooth,euclidean,250,0.56498,1.8610000610351562,0.0003569000005722046
32,"(28, 80)",color/string_image/not_smooth,hamming,250,0.56498,1.8849999904632568,0.0003800600004196167
32,"(28, 80)",color/full_image/not_smooth,euclidean,1,0.52044,0.8119997978210449,6.881999969482422e-05
32,"(28, 80)",color/full_image/not_smooth,hamming,1,0.521,0.7560000419616699,0.0004246000003814697
32,"(28, 80)",color/full_image/not_smooth,euclidean,4,0.5132,0.8710000514984131,7.762000083923339e-05
32,"(28, 80)",color/full_image/not_smooth,hamming,4,0.51182,0.7800002098083496,0.00044263999938964845
32,"(28, 80)",color/full_image/not_smooth,euclidean,20,0.54292,0.7939999103546143,8.238000392913818e-05
32,"(28, 80)",color/full_image/not_smooth,hamming,20,0.54434,0.7740001678466797,0.0004510599994659424
32,"(28, 80)",color/full_image/not_smooth,euclidean,50,0.54708,0.7620000839233398,9.742000102996826e-05
32,"(28, 80)",color/full_image/not_smooth,hamming,50,0.54684,0.7659997940063477,0.00047594000339508055
32,"(28, 80)",color/full_image/not_smooth,euclidean,100,0.54672,0.9789998531341553,0.00012782000064849854
32,"(28, 80)",color/full_image/not_smooth,hamming,100,0.54586,0.7839999198913574,0.0005151399993896485
32,"(28, 80)",color/full_image/not_smooth,euclidean,250,0.56318,0.8519999980926514,0.00018368000030517578
32,"(28, 80)",color/full_image/not_smooth,hamming,250,0.56002,0.7909998893737793,0.0006139200019836425
32,"(28, 80)",grayscale/full_image,euclidean,1,0.50234,0.45600008964538574,2.3319997787475586e-05
32,"(28, 80)",grayscale/full_image,hamming,1,0.50186,0.49499988555908203,0.0005923799991607666
32,"(28, 80)",grayscale/full_image,euclidean,4,0.48864,0.4849998950958252,2.4140000343322754e-05
32,"(28, 80)",grayscale/full_image,hamming,4,0.48758,0.4850001335144043,0.0006340799999237061
32,"(28, 80)",grayscale/full_image,euclidean,20,0.5215,0.4660000801086426,2.9639997482299804e-05
32,"(28, 80)",grayscale/full_image,hamming,20,0.51972,0.46399998664855957,0.0006591800022125244
32,"(28, 80)",grayscale/full_image,euclidean,50,0.5454,0.5139999389648438,4.248000144958496e-05
32,"(28, 80)",grayscale/full_image,hamming,50,0.54558,0.43400001525878906,0.0007030200004577637
32,"(28, 80)",grayscale/full_image,euclidean,100,0.55142,0.46899986267089844,5.98799991607666e-05
32,"(28, 80)",grayscale/full_image,hamming,100,0.55044,0.47500014305114746,0.0007387199974060059
32,"(28, 80)",grayscale/full_image,euclidean,250,0.55676,0.4699997901916504,0.00013
32,"(28, 80)",grayscale/full_image,hamming,250,0.55632,0.49499988555908203,0.0008784600019454956
32,"(28, 80)",blackwhite/full_image,euclidean,1,0.51268,0.35500001907348633,1.9019999504089356e-05
32,"(28, 80)",blackwhite/full_image,hamming,1,0.51208,0.3299999237060547,0.000936579999923706
32,"(28, 80)",blackwhite/full_image,euclidean,4,0.4978,0.35700011253356934,2.5879998207092285e-05
32,"(28, 80)",blackwhite/full_image,hamming,4,0.49714,0.309999942779541,0.0010158599996566773
32,"(28, 80)",blackwhite/full_image,euclidean,20,0.52466,0.3489999771118164,3.375999927520752e-05
32,"(28, 80)",blackwhite/full_image,hamming,20,0.52336,0.317000150680542,0.0010299799966812133
32,"(28, 80)",blackwhite/full_image,euclidean,50,0.53812,0.37199997901916504,5.1419997215270995e-05
32,"(28, 80)",blackwhite/full_image,hamming,50,0.5359,0.3249998092651367,0.001025160002708435
32,"(28, 80)",blackwhite/full_image,euclidean,100,0.5495,0.3599998950958252,7.429999828338623e-05
32,"(28, 80)",blackwhite/full_image,hamming,100,0.5491,0.3280000686645508,0.0010491599988937377
32,"(28, 80)",blackwhite/full_image,euclidean,250,0.56044,0.3410000801086426,0.00014697999954223632
32,"(28, 80)",blackwhite/full_image,hamming,250,0.56434,0.3680000305175781,0.0011541799974441528
32,"(28, 80)",grayscale/string_image,euclidean,1,0.49408,0.3250000476837158,3.097999572753906e-05
32,"(28, 80)",grayscale/string_image,hamming,1,0.49448,0.312999963760376,0.0003012799978256226
32,"(28, 80)",grayscale/string_image,euclidean,4,0.47984,0.4200000762939453,3.805999755859375e-05
32,"(28, 80)",grayscale/string_image,hamming,4,0.4798,0.28999996185302734,0.0003146000003814697
32,"(28, 80)",grayscale/string_image,euclidean,20,0.5097,0.3020000457763672,3.8239998817443844e-05
32,"(28, 80)",grayscale/string_image,hamming,20,0.50988,0.3529999256134033,0.0003308400011062622
32,"(28, 80)",grayscale/string_image,euclidean,50,0.52646,0.3529999256134033,4.809999942779541e-05
32,"(28, 80)",grayscale/string_image,hamming,50,0.5248,0.312999963760376,0.00036646000385284424
32,"(28, 80)",grayscale/string_image,euclidean,100,0.54964,0.3249998092651367,6.748000144958496e-05
32,"(28, 80)",grayscale/string_image,hamming,100,0.5494,0.3059999942779541,0.00041223999977111817
32,"(28, 80)",grayscale/string_image,euclidean,250,0.5619,0.3510000705718994,0.00012769999980926513
32,"(28, 80)",grayscale/string_image,hamming,250,0.56044,0.22900009155273438,0.0004900799989700317
32,"(35, 32)",blackwhite/string_image,euclidean,1,0.5119,0.06999993324279785,7.580003738403321e-06
32,"(35, 32)",blackwhite/string_image,hamming,1,0.51172,0.04400014877319336,0.0010294399976730347
32,"(35, 32)",blackwhite/string_image,euclidean,4,0.49284,0.06200003623962402,1.2760000228881836e-05
32,"(35, 32)",blackwhite/string_image,hamming,4,0.48982,0.03399991989135742,0.0010711600017547607
32,"(35, 32)",blackwhite/string_image,euclidean,20,0.52344,0.06700015068054199,2.177999973297119e-05
32,"(35, 32)",blackwhite/string_image,hamming,20,0.52478,0.039999961853027344,0.0010569799995422363
32,"(35, 32)",blackwhite/string_image,euclidean,50,0.54292,0.07999992370605469,3.7079997062683104e-05
32,"(35, 32)",blackwhite/string_image,hamming,50,0.53818,0.031999826431274414,0.0010524000024795532
32,"(35, 32)",blackwhite/string_image,euclidean,100,0.55292,0.06299996376037598,5.5959997177124027e-05
32,"(35, 32)",blackwhite/string_image,hamming,100,0.55314,0.032000064849853516,0.0009331400012969971
32,"(35, 32)",blackwhite/string_image,euclidean,250,0.56038,0.06699991226196289,0.0001084000015258789
32,"(35, 32)",blackwhite/string_image,hamming,250,0.5614,0.04799985885620117,0.0010069799995422364
32,"(35, 32)",color/string_image/not_smooth,euclidean,1,0.53038,1.5499999523162842,0.000293580002784729
32,"(35, 32)",color/string_image/not_smooth,hamming,1,0.5304,1.5900001525878906,0.0003836599969863892
32,"(35, 32)",color/string_image/not_smooth,euclidean,4,0.52934,1.6100001335144043,0.00034793999671936033
32,"(35, 32)",color/string_image/not_smooth,hamming,4,0.52934,1.5819997787475586,0.00042760000228881837
32,"(35, 32)",color/string_image/not_smooth,euclidean,20,0.53092,1.6599998474121094,0.0003542400026321411
32,"(35, 32)",color/string_image/not_smooth,hamming,20,0.53088,1.555999994277954,0.00042038000106811525
32,"(35, 32)",color/string_image/not_smooth,euclidean,50,0.5309,1.7829999923706055,0.00034296000003814696
32,"(35, 32)",color/string_image/not_smooth,hamming,50,0.5309,1.5910000801086426,0.00043633999824523923
32,"(35, 32)",color/string_image/not_smooth,euclidean,100,0.5321,1.561000108718872,0.00036013999938964845
32,"(35, 32)",color/string_image/not_smooth,hamming,100,0.53168,1.7139999866485596,0.0004393400001525879
32,"(35, 32)",color/string_image/not_smooth,euclidean,250,0.56408,1.6979999542236328,0.00036651999950408935
32,"(35, 32)",color/string_image/not_smooth,hamming,250,0.56372,1.551999807357788,0.0004164600038528442
32,"(35, 32)",color/full_image/not_smooth,euclidean,1,0.53026,1.1339998245239258,0.00012838000297546386
32,"(35, 32)",color/full_image/not_smooth,hamming,1,0.52946,1.0369999408721924,0.0003299399995803833
32,"(35, 32)",color/full_image/not_smooth,euclidean,4,0.51358,1.0859999656677246,0.0001357200002670288
32,"(35, 32)",color/full_image/not_smooth,hamming,4,0.51394,1.193000078201294,0.00036664000034332275
32,"(35, 32)",color/full_image/not_smooth,euclidean,20,0.54142,1.1029999256134033,0.00016825999736785888
32,"(35, 32)",color/full_image/not_smooth,hamming,20,0.5417,1.0810000896453857,0.0004224799966812134
32,"(35, 32)",color/full_image/not_smooth,euclidean,50,0.54902,1.0729999542236328,0.00018835999965667724
32,"(35, 32)",color/full_image/not_smooth,hamming,50,0.54792,1.1370000839233398,0.0004252400016784668
32,"(35, 32)",color/full_image/not_smooth,euclidean,100,0.55422,1.248000144958496,0.0001884999990463257
32,"(35, 32)",color/full_image/not_smooth,hamming,100,0.55252,1.1170001029968262,0.00039829999923706057
32,"(35, 32)",color/full_image/not_smooth,euclidean,250,0.5622,1.1440000534057617,0.00024754000186920166
32,"(35, 32)",color/full_image/not_smooth,hamming,250,0.56272,1.0309998989105225,0.00047688000202178953
32,"(35, 32)",grayscale/full_image,euclidean,1,0.5093,0.7439999580383301,4.90999984741211e-05
32,"(35, 32)",grayscale/full_image,hamming,1,0.50918,0.7189998626708984,0.0002575400018692017
32,"(35, 32)",grayscale/full_image,euclidean,4,0.51102,0.7869999408721924,5.0220003128051756e-05
32,"(35, 32)",grayscale/full_image,hamming,4,0.51124,0.7279999256134033,0.0002641600036621094
