Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 128)",grayscale/full_image,0.015,0.5042666666666666,0.0,0.0,0.6410000324249268,1.3332366943359376e-07
8,"(128, 128)",grayscale/full_image,0.1,0.49573333333333336,0.49573333333333336,1.0,0.6629998683929443,1.3332366943359376e-07
8,"(128, 128)",grayscale/full_image,0.2,0.5042666666666666,0.0,0.0,0.6410000324249268,0.0
8,"(128, 128)",grayscale/full_image,0.15,0.49573333333333336,0.49573333333333336,1.0,0.6470000743865967,0.0
8,"(128, 128)",grayscale/full_image,10.0,0.49573333333333336,0.49573333333333336,1.0,0.6399998664855957,1.3335545857747396e-07
8,"(128, 128)",grayscale/full_image,20.0,0.49573333333333336,0.49573333333333336,1.0,0.6470000743865967,1.3332366943359376e-07
8,"(128, 128)",grayscale/full_image,15.0,0.5042666666666666,0.0,0.0,0.6619999408721924,0.0
8,"(128, 128)",grayscale/full_image,100.0,0.49573333333333336,0.49573333333333336,1.0,0.6749999523162842,0.0
8,"(128, 128)",grayscale/full_image,200.0,0.49573333333333336,0.49573333333333336,1.0,0.7719998359680176,0.0
8,"(128, 128)",grayscale/full_image,150.0,0.49573333333333336,0.49573333333333336,1.0,0.7569999694824219,0.0
8,"(128, 128)",grayscale/full_image,1000.0,0.5042666666666666,0.0,0.0,0.6960000991821289,0.0
8,"(128, 128)",grayscale/full_image,2000.0,0.5042666666666666,0.0,0.0,0.6430001258850098,0.0
8,"(128, 128)",grayscale/full_image,1500.0,0.5042666666666666,0.0,0.0,0.6169998645782471,0.0
8,"(128, 128)",blackwhite/full_image,0.001,0.4956,0.0,0.0,0.5230000019073486,0.0
8,"(128, 128)",blackwhite/full_image,0.002,0.4958666666666667,0.509090909090909,0.014803066349458101,0.5910000801086426,1.3332366943359376e-07
8,"(128, 128)",blackwhite/full_image,0.0015,0.4956,0.0,0.0,0.621999979019165,0.0
8,"(128, 128)",blackwhite/full_image,0.01,0.4958666666666667,0.509090909090909,0.014803066349458101,0.6159999370574951,0.0
8,"(128, 128)",blackwhite/full_image,0.02,0.5034666666666666,0.5039464882943144,0.9957705524715834,0.5970001220703125,0.0
8,"(128, 128)",blackwhite/full_image,0.015,0.5034666666666666,0.5039464882943144,0.9957705524715834,0.5870001316070557,0.0
8,"(128, 128)",blackwhite/full_image,0.1,0.4956,0.0,0.0,0.6180000305175781,0.0
8,"(128, 128)",blackwhite/full_image,0.2,0.4956,0.0,0.0,0.6119999885559082,0.0
8,"(128, 128)",blackwhite/full_image,0.15,0.5044,0.5044,1.0,0.5940001010894775,0.0
8,"(128, 128)",blackwhite/full_image,10.0,0.5044,0.5044,1.0,0.6050000190734863,0.0
